ps,Etot/N,Epot/N,Ekin/N,T[K],inst_ns_per_day,avg_ns_per_day
0.0000,-654.7191,0.0448,346.8,51.38,51.38
0.0100,-654.7189,0.0451,349.2,5.84,10.49
0.0200,-654.7190,0.0458,354.6,5.86,8.30
0.0300,-654.7292,0.0558,431.6,5.85,7.52
0.0400,-654.7201,0.0459,355.3,5.87,7.12
0.0500,-654.7191,0.0460,355.9,5.85,6.87
0.0600,-654.7220,0.0469,363.0,5.85,6.70
0.0700,-654.7274,0.0522,403.7,5.72,6.56
0.0800,-654.7202,0.0464,359.3,5.85,6.47
0.0900,-654.7195,0.0459,355.1,5.68,6.38
0.1000,-654.7239,0.0513,397.2,5.14,6.25
0.1100,-654.7181,0.0447,345.8,5.13,6.14
0.1200,-654.7218,0.0482,372.8,4.16,5.92
0.1300,-654.7083,0.0345,267.1,2.70,5.46
0.1400,-654.7183,0.0458,354.1,1.90,4.85
0.1500,-654.7221,0.0494,382.3,3.46,4.73
0.1600,-654.7140,0.0418,323.7,3.11,4.59
0.1700,-654.7200,0.0477,369.1,3.49,4.51
0.1800,-654.7224,0.0515,398.3,3.96,4.48
0.1900,-654.7131,0.0409,316.2,4.72,4.49
0.2000,-654.7208,0.0473,366.2,5.56,4.53
0.2100,-654.7168,0.0425,328.8,5.57,4.57
0.2200,-654.7219,0.0473,365.8,5.56,4.61
0.2300,-654.7229,0.0481,372.2,5.57,4.64
0.2400,-654.7165,0.0398,307.8,5.57,4.67
0.2500,-654.7227,0.0453,350.7,5.57,4.70
0.2600,-654.7230,0.0443,342.6,5.57,4.73
0.2700,-654.7177,0.0384,296.8,5.56,4.75
0.2800,-654.7201,0.0394,305.1,5.55,4.78
0.2900,-654.7189,0.0375,290.3,5.57,4.80
0.3000,-654.7240,0.0425,328.9,5.57,4.82
0.3100,-654.7274,0.0466,360.7,5.55,4.84
0.3200,-654.7159,0.0364,281.6,5.57,4.86
0.3300,-654.7250,0.0448,346.7,5.53,4.88
0.3400,-654.7175,0.0369,285.5,5.55,4.89
0.3500,-654.7194,0.0397,307.3,5.55,4.91
0.3600,-654.7235,0.0432,334.4,5.54,4.93
0.3700,-654.7219,0.0413,319.9,5.56,4.94
0.3800,-654.7276,0.0469,363.2,5.54,4.95
0.3900,-654.7230,0.0419,324.3,5.57,4.97
0.4000,-654.7237,0.0417,322.8,5.57,4.98
0.4100,-654.7232,0.0424,328.3,5.55,4.99
0.4200,-654.7200,0.0387,299.2,5.52,5.00
0.4300,-654.7201,0.0390,301.8,5.57,5.02
0.4400,-654.7281,0.0449,347.2,5.65,5.03
0.4500,-654.7278,0.0451,348.9,5.99,5.05
0.4600,-654.7210,0.0390,301.8,5.89,5.06
0.4700,-654.7178,0.0360,278.3,5.86,5.08
0.4800,-654.7224,0.0402,310.6,5.87,5.09
0.4900,-654.7243,0.0422,326.7,5.84,5.10
0.5000,-654.7242,0.0421,325.6,5.86,5.12
0.5100,-654.7245,0.0421,325.6,5.87,5.13
0.5200,-654.7231,0.0404,312.2,5.53,5.14
0.5300,-654.7258,0.0421,326.0,5.11,5.14
0.5400,-654.7270,0.0434,336.1,4.39,5.12
0.5500,-654.7267,0.0421,325.5,4.07,5.10
0.5600,-654.7184,0.0342,264.5,3.98,5.07
0.5700,-654.7258,0.0412,318.7,4.21,5.05
0.5800,-654.7264,0.0408,315.5,5.26,5.06
0.5900,-654.7238,0.0384,296.9,5.44,5.06
0.6000,-654.7281,0.0423,327.1,5.32,5.07
0.6100,-654.7229,0.0372,288.0,5.14,5.07
0.6200,-654.7263,0.0417,322.8,4.99,5.07
0.6300,-654.7220,0.0374,289.7,4.79,5.06
0.6400,-654.7270,0.0422,326.3,4.79,5.06
0.6500,-654.7345,0.0482,372.6,4.85,5.05
0.6600,-654.7266,0.0400,309.8,4.84,5.05
0.6700,-654.7247,0.0388,300.0,4.79,5.05
0.6800,-654.7266,0.0424,328.0,4.78,5.04
0.6900,-654.7300,0.0444,343.4,4.80,5.04
0.7000,-654.7257,0.0417,322.7,4.79,5.04
0.7100,-654.7279,0.0416,322.0,4.82,5.03
0.7200,-654.7262,0.0392,302.9,4.83,5.03
0.7300,-654.7224,0.0345,266.7,4.88,5.03
0.7400,-654.7307,0.0425,328.6,5.17,5.03
0.7500,-654.7224,0.0352,272.3,4.19,5.02
0.7600,-654.7289,0.0428,331.4,4.68,5.01
0.7700,-654.7224,0.0376,290.9,5.83,5.02
0.7800,-654.7235,0.0409,316.5,5.86,5.03
0.7900,-654.7240,0.0417,322.3,5.85,5.04
0.8000,-654.7222,0.0392,303.4,5.84,5.05
0.8100,-654.7242,0.0395,305.4,5.83,5.06
0.8200,-654.7282,0.0425,329.0,5.85,5.06
0.8300,-654.7227,0.0368,284.7,5.87,5.07
0.8400,-654.7272,0.0411,318.1,5.85,5.08
0.8500,-654.7274,0.0414,320.6,5.84,5.09
0.8600,-654.7252,0.0385,297.7,5.85,5.10
0.8700,-654.7237,0.0363,280.7,5.85,5.10
0.8800,-654.7248,0.0382,295.2,5.85,5.11
0.8900,-654.7227,0.0368,285.0,5.84,5.12
0.9000,-654.7266,0.0409,316.1,5.85,5.12
0.9100,-654.7275,0.0418,323.0,5.85,5.13
0.9200,-654.7314,0.0452,349.9,5.84,5.14
0.9300,-654.7259,0.0393,303.9,5.83,5.14
0.9400,-654.7289,0.0410,317.3,5.84,5.15
0.9500,-654.7300,0.0415,321.4,5.83,5.16
0.9600,-654.7220,0.0328,253.9,5.85,5.16
0.9700,-654.7298,0.0396,306.1,5.84,5.17
0.9800,-654.7276,0.0364,281.9,5.85,5.18
0.9900,-654.7287,0.0374,289.4,5.84,5.18
1.0000,-654.7261,0.0363,281.1,5.85,5.19
